"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 18:45","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 18:50","8.5","13.0","13.0","13.0","13.0","13.0","13.0","13.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 18:55","11.0","24.0","24.0","24.0","24.0","24.0","24.0","24.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 19:00","11.0","30.5","35.0","35.0","35.0","35.0","35.0","35.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 19:05","6.0","28.0","41.0","41.0","41.0","41.0","41.0","41.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 19:10","5.0","22.0","46.0","46.0","46.0","46.0","46.0","46.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 19:15","1.0","12.0","42.5","47.0","47.0","47.0","47.0","47.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 19:20","1.0","7.0","35.0","48.0","48.0","48.0","48.0","48.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2565 19:25","0.5","2.5","24.5","48.5","48.5","48.5","48.5","48.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:10","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:15","6.5","7.5","7.5","7.5","7.5","7.5","7.5","12.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:20","9.0","16.5","16.5","16.5","16.5","16.5","16.5","21.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:25","8.0","23.5","24.5","24.5","24.5","24.5","24.5","29.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:30","5.0","22.0","29.5","29.5","29.5","29.5","29.5","34.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:35","5.0","18.0","34.5","34.5","34.5","34.5","34.5","39.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:40","5.0","15.0","38.5","39.5","39.5","39.5","39.5","44.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:45","4.5","14.5","36.5","44.0","44.0","44.0","44.0","48.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:50","9.5","19.0","37.0","53.5","53.5","53.5","53.5","58.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 11:55","6.0","20.0","35.0","59.5","59.5","59.5","59.5","64.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 12:00","5.5","21.0","35.5","65.0","65.0","65.0","65.0","69.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 12:05","5.0","16.5","35.5","70.0","70.0","70.0","70.0","74.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 12:10","2.5","13.0","33.0","71.5","72.5","72.5","72.5","77.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2565 12:15","2.5","10.0","31.0","67.5","75.0","75.0","75.0","79.5","ดูข้อมูล"
